n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,1.019999999999999,0.19595917942265423
3,1.0499999999999994,0.27129319932501056
4,1.1000000000000008,0.34698703145794946
5,1.0900000000000007,0.34698703145794946
6,1.0999999999999992,0.36660605559646725
7,1.0899999999999999,0.36660605559646714
8,1.1000000000000012,0.3841874542459706
9,1.1899999999999984,0.44899888641287283
10,1.239999999999999,0.47370877129308037
11,1.3100000000000003,0.4935585071701226
12,1.3400000000000007,0.537028863283902
13,1.3699999999999992,0.5385164807134505
14,1.4199999999999997,0.535163526410386
15,1.51,0.5141984052872979
16,1.540000000000002,0.4999999999999999
17,1.569999999999999,0.48207883172775806
18,1.6799999999999986,0.44766058571198786
19,1.730000000000001,0.39191835884530857
20,1.7399999999999987,0.3693237062523879
21,1.8100000000000014,0.3155946767611899
22,1.800000000000001,0.3155946767611899
23,1.8299999999999996,0.36932370625238764
24,1.8400000000000012,0.3919183588453084
25,1.87,0.3815756805667784
26,1.8999999999999988,0.3666060555964673
28,1.959999999999999,0.42708313008125237
29,1.9499999999999984,0.4270831300812523
30,1.9600000000000017,0.43863424398922607
32,1.9800000000000022,0.4582575694955842
33,1.9900000000000013,0.4664761515876242
35,2.0100000000000016,0.48
36,2.0000000000000004,0.47999999999999987
38,2.0600000000000014,0.4963869458396344
40,2.0999999999999983,0.5385164807134504
42,2.1599999999999984,0.5325410782277736
44,2.1600000000000015,0.5291502622129179
46,2.1600000000000024,0.5249761899362673
48,2.1799999999999993,0.5141984052872978
51,2.2499999999999982,0.4715930449020638
53,2.309999999999999,0.4630334761116089
56,2.3799999999999986,0.4651881339845205
58,2.360000000000001,0.46518813398452025
61,2.41,0.50950956811428
64,2.4399999999999995,0.4833218389437829
67,2.5299999999999985,0.5999999999999999
70,2.559999999999998,0.5589275444992846
74,2.600000000000002,0.651459898996093
77,2.590000000000001,0.656048778674269
81,2.609999999999999,0.6660330322138682
85,2.690000000000002,0.6390618123468182
89,2.810000000000001,0.670820393249937
93,2.8499999999999965,0.6415605972938178
97,2.9100000000000006,0.620966987850401
100,2.98,0.6779380502671315
102,2.9799999999999995,0.6928203230275509
107,2.9500000000000033,0.7068238818828915
112,2.919999999999998,0.6916646586316232
117,3.090000000000001,0.6575712889109441
123,3.2300000000000013,0.7799999999999999
128,3.1999999999999993,0.7807688518377255
135,3.2700000000000027,0.8219489035213808
141,3.3100000000000023,0.8009993757800314
148,3.5000000000000018,0.8364209466530591
155,3.669999999999998,0.8784076502399101
162,3.7999999999999976,0.8022468448052631
170,3.820000000000002,0.8059776671843955
178,3.8399999999999994,0.8219489035213808
186,3.9399999999999955,0.8485281374238569
195,3.9700000000000024,0.795989949685296
200,3.94,0.7592101158440923
204,4.0200000000000005,0.7851114570556207
214,4.140000000000004,0.7493997598078075
224,4.119999999999998,0.7144228439796699
235,4.1300000000000034,0.7547184905645282
246,4.119999999999999,0.7769169839822012
258,4.239999999999996,0.8646386528486915
270,4.340000000000003,0.7735631842325488
283,4.449999999999996,0.8494704232638122
296,4.419999999999999,0.821948903521381
300,4.52,0.9217374897442331
310,4.580000000000004,0.988736567544662
325,4.83,1.0740577265678042
340,5.019999999999996,1.2343419299367577
357,5.070000000000005,1.1271202242884295
373,5.190000000000003,1.1805083650698966
391,5.230000000000002,1.2001666550941998
