n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.999999999999999,0.13999999999999999
3,0.9899999999999993,0.13999999999999999
4,1.0200000000000007,0.2374868417407583
5,1.010000000000001,0.2374868417407583
6,1.0799999999999992,0.3469870314579493
7,1.15,0.41424630354415937
8,1.160000000000001,0.42708313008125254
9,1.2299999999999982,0.46647615158762407
10,1.239999999999999,0.47370877129308026
11,1.2700000000000005,0.485386443980464
12,1.320000000000001,0.5351635264103859
13,1.3899999999999992,0.5381449618829485
14,1.4599999999999997,0.5656854249492379
15,1.49,0.5571355310873647
16,1.580000000000002,0.5589275444992847
17,1.6299999999999988,0.5291502622129184
18,1.7399999999999982,0.4833218389437829
19,1.7900000000000011,0.42379240200834184
20,1.7799999999999985,0.42379240200834173
21,1.7900000000000011,0.4472135954999579
22,1.800000000000001,0.42379240200834173
23,1.85,0.48332183894378283
24,1.8600000000000012,0.45825756949558416
25,1.87,0.43081318457076045
26,1.8799999999999988,0.447660585711988
28,1.919999999999999,0.48989794855663565
29,1.9499999999999984,0.47159304490206366
30,1.9600000000000017,0.4820788317277578
32,2.0000000000000027,0.5075431016179809
33,2.0300000000000016,0.52
35,2.0300000000000016,0.5249761899362674
36,2.0400000000000005,0.529150262212918
38,2.1000000000000014,0.574108003776293
40,2.119999999999998,0.5741080037762927
42,2.139999999999999,0.5713142742834281
44,2.1800000000000015,0.5963220606350228
46,2.2200000000000024,0.581033561853358
48,2.2799999999999994,0.5499090833947009
51,2.369999999999998,0.5528109984434101
53,2.4299999999999993,0.5986651818838304
56,2.4799999999999986,0.5986651818838307
58,2.5400000000000014,0.5528109984434102
61,2.5100000000000002,0.5528109984434103
64,2.5199999999999996,0.5782732917920386
67,2.649999999999999,0.5455272678794342
70,2.679999999999999,0.596322060635023
74,2.740000000000001,0.64
77,2.81,0.6352952069707437
81,2.8499999999999983,0.6814690014960326
85,2.9700000000000024,0.6838128398911503
89,3.0300000000000016,0.7440430095095308
93,3.0699999999999967,0.7483314773547883
97,3.130000000000001,0.7810249675906655
100,3.14,0.7748548251124207
102,3.119999999999999,0.7748548251124211
107,3.210000000000004,0.6939740629158987
112,3.2999999999999976,0.7236021006050215
117,3.3700000000000023,0.7799999999999998
123,3.390000000000001,0.7717512552629902
128,3.4199999999999995,0.8062257748298548
135,3.490000000000003,0.8089499366462677
141,3.470000000000003,0.7909487973314073
148,3.4800000000000013,0.8708616422830895
155,3.609999999999998,0.88
162,3.6999999999999975,0.9042123644365849
170,3.7200000000000024,0.8268010643437752
178,3.8599999999999994,0.9112628599915615
186,3.9199999999999955,0.9008884503644164
195,3.9900000000000024,0.8581375181169972
200,4.08,0.9130169768410661
204,4.040000000000001,0.913016976841066
214,3.9400000000000035,0.9130169768410659
224,3.859999999999999,0.8774964387392125
235,3.7500000000000036,0.8774964387392126
246,3.72,0.8874683092933515
