n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,0.9699999999999993,6.661338147750939e-16
4,1.0000000000000007,0.19595917942265423
5,1.0100000000000007,0.23748684174075826
6,1.0799999999999992,0.3469870314579493
7,1.1099999999999999,0.38418745424597095
8,1.1000000000000012,0.3841874542459706
9,1.0899999999999985,0.3841874542459707
10,1.1599999999999993,0.4386342439892259
11,1.1900000000000004,0.45825756949558377
12,1.240000000000001,0.47999999999999987
13,1.289999999999999,0.4935585071701227
14,1.3399999999999996,0.4995998398718718
15,1.3900000000000003,0.49839743177508455
16,1.420000000000002,0.49355850717012284
17,1.4899999999999989,0.4737087712930804
18,1.579999999999999,0.4715930449020639
19,1.5900000000000012,0.45999999999999985
20,1.6399999999999986,0.463033476111609
21,1.6500000000000012,0.44766058571198786
22,1.6600000000000008,0.43081318457076045
23,1.69,0.3919183588453086
24,1.7000000000000008,0.36932370625238764
25,1.71,0.34409301068170495
26,1.719999999999999,0.31559467676118996
28,1.699999999999999,0.3155946767611899
29,1.7099999999999989,0.282842712474619
30,1.7200000000000015,0.31559467676118996
32,1.780000000000002,0.36055512754639896
33,1.7900000000000014,0.3815756805667781
35,1.830000000000001,0.38418745424597084
36,1.8200000000000003,0.38418745424597084
38,1.8800000000000006,0.5219195340279956
40,1.8799999999999992,0.530659966456864
42,1.9199999999999986,0.5517245689653487
44,1.920000000000001,0.5571355310873647
46,2.0000000000000018,0.5730619512757763
48,2.0199999999999996,0.574456264653803
51,2.0699999999999985,0.5688585061331156
53,2.069999999999999,0.565685424949238
56,2.0999999999999988,0.5517245689653488
58,2.1400000000000015,0.5670978751503128
61,2.1500000000000004,0.5499090833947009
64,2.2199999999999998,0.5660388679233962
67,2.3299999999999987,0.6
70,2.439999999999998,0.6327716807822549
74,2.4600000000000017,0.6
77,2.430000000000001,0.6000000000000001
81,2.4099999999999984,0.6095900261651267
85,2.4300000000000024,0.6013318551349164
89,2.4899999999999998,0.7180529228406497
93,2.489999999999997,0.7236021006050218
97,2.5500000000000007,0.7277362159464102
100,2.56,0.7255342858886822
102,2.580000000000001,0.7211102550927978
107,2.6500000000000035,0.7756287771866127
112,2.7599999999999985,0.7652450587883599
117,2.85,0.7068238818828916
123,2.87,0.670820393249937
128,2.9199999999999995,0.5999999999999998
135,2.990000000000003,0.6814690014960328
141,3.070000000000002,0.6705221845696084
148,3.200000000000001,0.7054076835419358
155,3.2699999999999996,0.7665507158694721
162,3.2999999999999976,0.7440430095095311
170,3.300000000000001,0.7211102550927979
178,3.3199999999999994,0.7280109889280522
186,3.339999999999997,0.66332495807108
195,3.410000000000001,0.6560487786742689
200,3.44,0.6974238309665077
204,3.48,0.6705221845696083
214,3.5200000000000036,0.6814690014960325
224,3.5199999999999987,0.6799999999999999
235,3.6100000000000034,0.6916646586316235
246,3.7799999999999994,0.8616263691415208
258,3.8199999999999967,0.8944271909999156
270,3.820000000000003,0.8541662601625045
283,3.7899999999999965,0.869252552484029
296,3.7999999999999994,0.8138795979750323
300,3.84,0.8333066662399865
310,3.8400000000000034,0.8345058418010026
325,4.03,0.7493997598078076
340,4.1199999999999966,0.6705221845696082
357,4.270000000000005,0.7031358332498774
373,4.310000000000003,0.7735631842325483
391,4.390000000000003,0.7549834435270751
400,4.4,0.8485281374238571
410,4.360000000000004,0.8296987405076616
429,4.490000000000002,0.8316249154516717
450,4.56,1.0081666528902844
471,4.549999999999998,0.9961927524329817
493,4.629999999999995,0.9414881836751855
500,4.7,0.9433981132056609
517,4.870000000000005,1.0384603988597736
541,4.910000000000003,1.0283968105745955
567,4.9100000000000055,1.0599999999999996
594,5.1800000000000015,1.1249888888340187
600,5.16,1.1199999999999999
622,5.16,1.0562196741208714
651,5.330000000000004,1.0071742649611333
682,5.400000000000005,1.1364858116140295
700,5.42,1.097087052152198
714,5.440000000000007,1.1847362575695903
748,5.580000000000002,1.3024592124131953
784,5.74,1.511158495989087
800,5.84,1.5014659503298768
821,5.849999999999998,1.4340153416194683
860,5.88,1.3452137376640192
900,5.9,1.3747727084867523
901,5.910000000000005,1.3541048703848602
943,5.849999999999995,1.3422369388450017
988,6.060000000000003,1.362497706420088
1000,5.98,1.363671514698463
1035,5.97,1.406271666499756
1084,6.200000000000001,1.522629304853943
1100,6.16,1.6414627622946554
1135,6.35,1.627882059609971
1189,6.270000000000008,1.5147276983009188
1200,6.26,1.5337535656030277
1245,6.190000000000006,1.7176728442867115
1300,6.36,1.6942254867637896
1304,6.380000000000001,1.6743954132760874
1366,6.339999999999998,1.4832396974191326
1400,6.5,1.3601470508735443
1431,6.489999999999998,1.341640786499874
1499,6.569999999999996,1.2986146464598338
1500,6.56,1.2986146464598343
1570,6.7000000000000055,1.3711309200802098
1600,6.78,1.4183088521193121
1644,6.840000000000001,1.442775103749715
1700,6.88,1.336263447079205
1722,6.819999999999996,1.3850631754544627
1800,6.98,1.2408061895396878
1804,6.999999999999999,1.215894732285653
1889,6.910000000000008,1.2489995996796797
1900,7.0,1.2165525060596438
1979,6.929999999999999,1.2496399481450648
2000,6.94,1.2870120434556938
2072,6.859999999999996,1.2975361266646872
2100,6.84,1.2862348152650815
2171,6.810000000000001,1.2039933554633928
2200,6.76,1.123565752415051
2273,6.809999999999999,1.1173182178770744
2300,6.9,1.1357816691600546
2381,7.0699999999999985,1.4232357499725756
2400,7.12,1.4372195378577348
2494,7.380000000000001,1.76
2500,7.38,1.7307801709055946
2600,7.28,1.918749592833833
2612,7.299999999999996,2.03066491573573
2700,7.42,1.9296631830451654
2736,7.539999999999992,1.941648783894759
2800,7.58,1.9502820308868147
2866,7.659999999999993,2.2130521909796874
2900,7.64,2.1703455946000862
3000,7.8,2.06881608655772
3001,7.8300000000000045,2.081922188747696
3100,7.8,2.06881608655772
3144,7.940000000000001,1.968654362756449
3200,8.1,2.1563858652847827
3292,7.97999999999999,2.2472205054244223
