n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,1.0099999999999993,0.19595917942265428
4,1.0200000000000007,0.2374868417407583
5,1.0900000000000007,0.34698703145794946
6,1.179999999999999,0.4270831300812524
7,1.21,0.4915282290977804
8,1.2400000000000013,0.507543101617981
9,1.2699999999999982,0.5199999999999999
10,1.2999999999999992,0.5291502622129184
11,1.3500000000000003,0.5370288632839021
12,1.5000000000000002,0.6289674077406553
13,1.5099999999999998,0.6248199740725323
14,1.5799999999999996,0.6013318551349162
15,1.6299999999999997,0.575847201955519
16,1.660000000000002,0.5546169849544819
17,1.6899999999999988,0.5295280917949492
18,1.7399999999999982,0.5230678732248811
19,1.7700000000000011,0.5276362383309167
20,1.7599999999999987,0.5276362383309166
21,1.8100000000000014,0.4686149805543997
22,1.820000000000001,0.4882622246293479
23,1.81,0.488262224629348
24,1.8600000000000008,0.49999999999999983
25,1.87,0.5528109984434103
26,1.9199999999999988,0.589576118919347
28,2.059999999999999,0.5141984052872973
29,2.069999999999998,0.52
30,2.100000000000002,0.5291502622129183
32,2.1200000000000028,0.5351635264103861
33,2.110000000000001,0.5351635264103863
35,2.1900000000000017,0.5730619512757763
36,2.2600000000000002,0.5963220606350228
38,2.2600000000000016,0.6248199740725323
40,2.2999999999999985,0.608276253029822
42,2.3799999999999986,0.5999999999999998
44,2.4400000000000013,0.5878775382679626
46,2.5200000000000027,0.5827520913733384
48,2.5999999999999988,0.5599999999999998
51,2.629999999999998,0.6003332407921453
53,2.6699999999999995,0.6633249580710796
56,2.7199999999999984,0.633719180710194
58,2.7400000000000007,0.6462197768561404
61,2.7699999999999996,0.6599999999999999
64,2.800000000000001,0.6681317235396025
67,2.89,0.6374950980203691
70,2.9199999999999995,0.596322060635023
74,2.9200000000000004,0.5868560300448482
77,3.0099999999999993,0.6095900261651271
81,3.089999999999998,0.6082762530298219
85,3.110000000000003,0.5642694391866355
89,3.2100000000000026,0.4999999999999997
93,3.229999999999996,0.5043808085167399
97,3.3300000000000005,0.5385164807134503
100,3.34,0.5868560300448485
102,3.419999999999998,0.6053098380168624
107,3.510000000000004,0.6660330322138687
112,3.519999999999998,0.656048778674269
117,3.570000000000002,0.6873136110975833
123,3.5900000000000016,0.712460525222275
128,3.5999999999999996,0.711055553385247
135,3.630000000000003,0.7068238818828916
141,3.670000000000003,0.7166589146867566
148,3.8000000000000025,0.7493997598078078
155,3.809999999999998,0.7144228439796704
162,3.8199999999999976,0.7525955088890708
170,3.940000000000003,0.7418894796396562
178,4.079999999999999,0.8002499609497024
186,4.099999999999995,0.798999374217527
195,4.1700000000000035,0.7652450587883597
200,4.22,0.8072174428244226
204,4.200000000000001,0.7889233169326406
214,4.300000000000004,0.8284926070883188
224,4.339999999999998,0.7769169839822011
235,4.310000000000003,0.8151073548925934
246,4.2799999999999985,0.7696752561957547
258,4.299999999999996,0.9086253353280438
270,4.340000000000003,0.999199679743744
283,4.429999999999995,0.9759098319004683
296,4.459999999999998,1.0600000000000005
300,4.48,1.0628264204469142
310,4.520000000000003,1.1469960767151737
325,4.49,1.0919706955774962
340,4.5799999999999965,1.067520491606601
357,4.630000000000004,1.0770329614269007
373,4.7100000000000035,1.0229369482035535
391,4.850000000000003,0.9499473669630333
400,4.9,0.921954445729289
410,4.880000000000004,0.9271461589199405
429,4.890000000000002,0.9937806599043874
450,4.78,0.9806120537705012
471,4.849999999999998,1.08
493,4.909999999999996,1.065082156455548
500,4.86,1.0394229168149027
517,4.890000000000005,1.047091209016674
541,4.950000000000003,1.0537551897855595
567,4.9100000000000055,1.001798382909455
594,4.880000000000002,1.0137060717979351
600,4.94,1.0278132126023674
622,4.960000000000001,1.0897706180660223
651,4.910000000000004,1.1329607230614838
682,5.020000000000005,1.1551623262554922
700,5.0,1.2
714,5.020000000000006,1.1551623262554922
748,5.120000000000004,1.2961481396815724
784,5.079999999999997,1.2464349160706307
800,5.14,1.183384975398961
821,5.0899999999999945,1.118033988749895
860,4.940000000000004,1.1525623627379127
900,5.0,1.0770329614269007
901,4.990000000000004,1.0770329614269007
943,4.929999999999995,1.1791522378386938
988,4.960000000000003,1.0650821564555475
1000,4.92,1.0361467077590893
1035,4.930000000000004,1.1838918869558994
1084,4.999999999999997,1.1892854997854803
1100,4.98,1.1223190277278559
1135,5.070000000000004,1.06
1189,5.090000000000006,1.1574109036984228
1200,5.08,1.2302845199383758
1245,5.150000000000005,1.2328828005937953
1300,5.14,1.0956276739841868
1304,5.120000000000005,1.12
1366,5.160000000000002,1.1608617488745163
1400,5.26,1.0734989520255713
1431,5.309999999999999,1.1643023662262308
1499,5.229999999999997,1.2213107712617621
1500,5.22,1.2213107712617621
1570,5.1200000000000045,1.1079711187571628
1600,5.18,1.2278436382536666
1644,5.1400000000000015,1.1677328461596002
1700,5.08,1.0552724766618335
1722,5.080000000000001,1.0049875621120894
1800,5.46,1.0992724866929036
1804,5.460000000000004,1.1
1889,5.270000000000007,1.2059850745345069
1900,5.26,1.2297967311714568
1979,5.330000000000005,1.177115117564973
2000,5.34,1.1594826432508598
2072,5.160000000000001,1.36586968631711
2100,5.06,1.3024592124131948
2171,5.209999999999995,1.3242356285797474
2200,5.24,1.2419339757008017
2273,5.310000000000003,1.1128342194594847
2300,5.38,1.0371113729971337
2381,5.269999999999999,1.1106754701531858
2400,5.36,1.144727041700335
2494,5.340000000000001,1.3272528018429646
2500,5.28,1.3272528018429648
2600,5.18,1.0897706180660225
2612,5.159999999999997,1.0400000000000005
2700,5.04,0.9372299611087986
2736,5.099999999999993,0.8991106717195606
2800,5.06,0.8101851640211637
2866,5.000000000000003,0.9079647570252934
2900,4.94,1.0846197490365
3000,5.1,1.0816653826391969
3001,5.110000000000003,1.0888526071052962
3100,4.98,0.9053176238205018
3144,4.920000000000002,0.8187795796183491
3200,5.08,0.7959899496852957
3292,4.959999999999992,0.8400000000000001
