n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,0.9899999999999993,0.13999999999999999
4,1.0200000000000007,0.2374868417407583
5,1.050000000000001,0.30000000000000004
6,1.0399999999999994,0.2999999999999999
7,1.0499999999999998,0.3249615361854386
8,1.0800000000000012,0.36660605559646736
9,1.1099999999999985,0.39999999999999986
10,1.199999999999999,0.4582575694955842
11,1.2500000000000004,0.47999999999999976
12,1.240000000000001,0.47999999999999987
13,1.269999999999999,0.4898979485566355
14,1.3399999999999996,0.4995998398718718
15,1.3700000000000006,0.49959983987187184
16,1.400000000000002,0.4963869458396343
17,1.4699999999999989,0.48000000000000026
18,1.5199999999999991,0.45825756949558394
19,1.5300000000000011,0.4489988864128731
20,1.5999999999999985,0.44721359549995804
21,1.6100000000000005,0.4331281565541542
22,1.6200000000000008,0.41761226035642185
23,1.6500000000000004,0.43081318457076045
24,1.6600000000000006,0.41231056256176596
25,1.67,0.39191835884530857
26,1.679999999999999,0.36932370625238786
28,1.699999999999999,0.37363083384538803
29,1.7299999999999989,0.3736308338453881
30,1.7200000000000015,0.37363083384538803
32,1.7600000000000018,0.4400000000000001
33,1.7700000000000011,0.4582575694955841
35,1.810000000000001,0.41761226035642224
36,1.8000000000000003,0.41761226035642185
38,1.8000000000000005,0.43312815655415426
40,1.8399999999999992,0.4270831300812525
42,1.819999999999999,0.42708313008125254
44,1.8200000000000012,0.4386342439892261
46,1.8200000000000014,0.44899888641287294
48,1.84,0.46647615158762407
51,1.8499999999999992,0.48
53,1.8499999999999992,0.4853864439804637
56,1.8999999999999988,0.537028863283902
58,1.940000000000001,0.5381449618829485
61,2.0300000000000002,0.5571355310873649
64,2.0599999999999996,0.5385164807134503
67,2.0899999999999985,0.5122499389946279
70,2.1199999999999983,0.5173006862551027
74,2.1600000000000015,0.458257569495584
77,2.170000000000001,0.42000000000000004
81,2.2499999999999987,0.46518813398452047
85,2.270000000000002,0.5153639490690048
89,2.3499999999999996,0.6183849933496125
93,2.429999999999997,0.5571355310873649
97,2.430000000000001,0.565685424949238
100,2.44,0.5713142742834278
102,2.4200000000000013,0.5713142742834282
107,2.390000000000003,0.5730619512757761
112,2.399999999999998,0.574108003776293
117,2.4499999999999984,0.5963220606350229
123,2.509999999999999,0.5936328831862335
128,2.5999999999999996,0.6209669878504005
135,2.650000000000002,0.7211102550927979
141,2.690000000000002,0.7000000000000002
148,2.7599999999999993,0.68
155,2.790000000000001,0.6199999999999999
162,2.7799999999999985,0.6
170,2.699999999999999,0.5999999999999998
178,2.6999999999999993,0.574108003776293
186,2.819999999999999,0.6764613810115104
195,2.89,0.6437390775772435
200,2.86,0.6636264009214824
204,2.879999999999998,0.658483105326173
214,2.9000000000000012,0.63118935352238
224,2.860000000000001,0.640312423743285
235,2.9100000000000024,0.626418390534633
246,3.0000000000000013,0.4983974317750846
258,2.9599999999999995,0.5370288632839021
270,3.02,0.567097875150313
283,3.109999999999999,0.645290632196067
296,3.120000000000001,0.6273754856543248
300,3.14,0.6636264009214825
310,3.160000000000003,0.7952358140828419
325,3.13,0.7453858061433691
340,3.299999999999997,0.7810249675906654
357,3.410000000000004,0.7613146524269708
373,3.4700000000000024,0.8000000000000002
391,3.590000000000003,0.8306623862918076
400,3.58,0.8268010643437758
410,3.620000000000003,0.872696969170857
429,3.6100000000000008,0.8062257748298551
450,3.56,0.8581375181169975
471,3.55,0.7952358140828415
493,3.6499999999999955,0.8268010643437755
500,3.7,0.8062257748298551
517,3.7500000000000036,0.7440430095095308
541,3.7500000000000027,0.7310266752998827
567,3.7500000000000036,0.8022468448052633
594,3.7400000000000015,0.6764613810115105
600,3.72,0.6645299090334458
622,3.6800000000000006,0.6082762530298221
651,3.6500000000000017,0.6437390775772434
682,3.760000000000004,0.7769169839822013
700,3.72,0.849470423263812
714,3.7600000000000047,0.806225774829855
748,3.760000000000001,0.7088018058667739
784,3.9199999999999973,0.7631513611335564
800,3.94,0.7045565981523413
821,3.9099999999999944,0.7652450587883595
860,3.9200000000000035,0.7807688518377252
900,3.96,0.7472616676907763
901,3.9500000000000024,0.7472616676907762
943,3.9299999999999953,0.8187795796183489
988,4.020000000000002,0.7810249675906653
1000,4.02,0.7871467461661769
1035,4.050000000000003,0.692820323027551
1084,4.119999999999997,0.9156418513807679
1100,4.18,0.9734474818910369
1135,4.270000000000003,0.9977975746613144
1189,4.210000000000004,0.9643650760992952
1200,4.2,0.9380831519646858
1245,4.410000000000004,0.9167333309092671
1300,4.4,0.9591663046625439
1304,4.380000000000006,0.961041102138717
1366,4.280000000000003,0.9254188241007417
1400,4.38,0.9775479527879949
1431,4.349999999999998,0.9509994742374994
1499,4.369999999999997,0.9951884243699785
1500,4.38,0.9977975746613138
1570,4.3800000000000034,1.1634431657799187
1600,4.46,1.06226173799116
1644,4.500000000000002,1.1029052543169793
1700,4.48,1.1178550889985703
1722,4.500000000000001,1.020588065773846
1800,4.54,1.152562362737913
1804,4.500000000000005,1.1525623627379127
1889,4.4500000000000055,1.1421033228215387
1900,4.4,1.0954451150103326
1979,4.310000000000006,0.9643650760992953
2000,4.3,1.02469507659596
2072,4.420000000000001,1.0772186407596183
2100,4.4,1.0770329614269012
2171,4.449999999999994,1.065082156455548
2200,4.38,1.0934349546269315
2273,4.590000000000003,1.1391224692718513
2300,4.5,1.0630145812734648
2381,4.489999999999998,1.0999999999999996
2400,4.42,1.1151681487560519
2494,4.460000000000002,1.0392304845413265
2500,4.5,1.004987562112089
2600,4.26,0.9551963149007642
2612,4.299999999999996,0.8964373932405993
2700,4.32,0.7858753081755397
2736,4.279999999999996,0.7683749084919419
2800,4.3,0.9000000000000001
2866,4.3000000000000025,0.9991996797437436
2900,4.48,1.0244998779892562
3000,4.38,0.914111590562115
3001,4.370000000000001,0.9141115905621153
3100,4.4,0.9165151389911682
3144,4.400000000000002,0.8569714114251417
