n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,0.9699999999999993,6.661338147750939e-16
4,1.0000000000000007,0.19595917942265423
5,1.0100000000000007,0.23748684174075832
6,1.0399999999999994,0.3605551275463989
7,1.13,0.44721359549995776
8,1.180000000000001,0.48207883172775795
9,1.2899999999999985,0.5249761899362676
10,1.3399999999999994,0.5351635264103862
11,1.4500000000000002,0.6374950980203693
12,1.5400000000000003,0.6514598989960935
13,1.61,0.6264183905346331
14,1.6399999999999997,0.6415605972938178
15,1.6699999999999995,0.6225752966509355
16,1.7000000000000022,0.6003332407921453
17,1.7499999999999987,0.6273754856543251
18,1.799999999999998,0.6477653896280658
19,1.8500000000000012,0.6311893535223798
20,1.9599999999999982,0.5425863986500212
21,2.030000000000002,0.5851495535331116
22,2.040000000000001,0.5589275444992847
23,2.049999999999999,0.633719180710194
24,2.040000000000002,0.6337191807101946
25,2.03,0.633719180710194
26,2.0199999999999987,0.6337191807101943
28,2.099999999999999,0.6289674077406556
29,2.1299999999999977,0.6352952069707434
30,2.120000000000002,0.6352952069707435
32,2.160000000000003,0.6400000000000002
33,2.2300000000000013,0.6374950980203691
35,2.2500000000000018,0.6324555320336762
36,2.2800000000000002,0.6248199740725325
38,2.3000000000000016,0.6144916598294888
40,2.3199999999999976,0.6013318551349164
42,2.3599999999999985,0.6415605972938175
44,2.4000000000000012,0.6118823416311342
46,2.420000000000003,0.6209669878504007
48,2.399999999999999,0.6209669878504012
51,2.4699999999999984,0.647765389628066
53,2.5899999999999994,0.6523802572120033
56,2.6799999999999984,0.6183849933496123
58,2.6800000000000006,0.626418390534633
61,2.7099999999999995,0.6144916598294885
64,2.8000000000000007,0.6974238309665075
67,2.85,0.72773621594641
70,2.8799999999999994,0.6660330322138688
74,2.9000000000000012,0.7144228439796699
77,2.97,0.6873136110975833
81,3.0299999999999985,0.6740919818541086
85,3.070000000000003,0.627375485654325
89,3.0900000000000016,0.7068238818828917
93,3.129999999999997,0.7045565981523416
97,3.2300000000000004,0.66332495807108
100,3.24,0.6499230723708771
102,3.2599999999999993,0.6645299090334459
107,3.350000000000004,0.7236021006050217
112,3.4199999999999977,0.7799999999999999
117,3.4300000000000015,0.7483314773547886
123,3.4900000000000015,0.7756287771866124
128,3.4399999999999995,0.7756287771866124
135,3.5900000000000034,0.8345058418010025
141,3.650000000000002,0.8581375181169969
148,3.7200000000000024,0.8246211251235323
155,3.809999999999998,0.8662563131083089
162,3.8799999999999977,0.8774964387392121
170,3.900000000000002,0.9165151389911679
178,3.9599999999999995,0.9759098319004683
186,4.139999999999995,0.8717797887081347
195,4.2500000000000036,0.9591663046625439
200,4.26,0.9551963149007644
204,4.300000000000002,1.0316976301223149
214,4.460000000000004,1.077032961426901
224,4.459999999999997,1.1180339887498947
235,4.510000000000003,1.1663618649458665
246,4.679999999999998,1.0394229168149025
258,4.739999999999995,1.0476640682967038
270,4.780000000000005,1.1178550889985694
283,4.849999999999994,1.066583330077871
296,4.899999999999998,1.0772186407596187
300,4.92,1.0552724766618338
310,5.020000000000004,0.9516301802696258
325,5.11,0.932952303175248
340,5.239999999999997,0.9748846085563154
357,5.390000000000004,0.9372299611087979
373,5.470000000000002,1.0770329614269005
391,5.590000000000001,1.1532562594670797
400,5.64,1.195993311018084
410,5.600000000000002,1.1704699910719623
429,5.730000000000001,1.0486181383134667
450,5.92,1.0787029248129438
471,5.97,1.103449137930698
493,6.089999999999995,1.1223190277278559
500,6.22,1.2048236385463227
517,6.190000000000002,1.2924395537122808
541,6.4099999999999975,1.194822162499508
567,6.570000000000001,1.2579348154813106
594,6.6400000000000015,1.1677328461596
600,6.68,1.1391224692718518
622,6.839999999999993,1.0846197490365
651,7.010000000000004,1.0628264204469138
682,7.120000000000005,1.206813987323647
700,7.16,1.3169662106523459
714,7.240000000000009,1.369525465261599
748,7.379999999999996,1.4833745312630928
784,7.540000000000007,1.4406942770761604
800,7.48,1.3746272221951668
821,7.690000000000002,1.5394804318340654
860,7.919999999999995,1.5651198037211083
900,8.04,1.4554724318928203
901,8.030000000000006,1.4554724318928205
943,8.249999999999995,1.3919770113044254
988,8.360000000000003,1.5173661390712527
1000,8.36,1.4664242223858683
1035,8.469999999999994,1.6332789106579435
1084,8.90000000000001,1.5850552040859658
1100,8.9,1.5394804318340654
1135,9.069999999999991,1.4844527611210807
1189,9.250000000000009,1.624930767755968
1200,9.26,1.6590358645912389
1245,9.490000000000007,1.5672906558772057
1300,9.56,1.733897344135459
1304,9.579999999999993,1.7987773625437922
1366,9.899999999999988,1.9303885619221837
1400,10.04,1.832593790232849
1431,10.03,1.8720042734993956
1499,9.889999999999993,1.9559141085436238
1500,9.88,1.9559141085436245
1570,10.300000000000006,1.8867962264113207
1600,10.5,2.0420577856662137
1644,10.6,2.0392155354449417
1700,10.8,2.107130750570548
1722,10.879999999999987,2.0712315177207983
1800,11.12,1.9963967541548449
1804,11.159999999999995,2.06881608655772
1889,11.39000000000001,1.918749592833833
1900,11.32,1.9436048981210146
1979,11.609999999999998,2.0880613017821097
2000,11.72,2.04
2072,11.899999999999986,2.0483163818121453
2100,11.94,2.120471645648675
2171,12.19,2.1748563170931545
2200,12.32,2.0922714928995227
2273,12.36999999999999,2.012461179749811
2300,12.36,2.114332045824403
2381,12.79000000000001,2.1071307505705485
2400,12.92,2.1339165869358623
2494,13.25999999999999,2.2627416997969516
2500,13.32,2.395328787452778
2600,13.66,2.446303333603582
2612,13.599999999999998,2.466090022687735
2700,13.8,2.457641145488902
2736,13.859999999999989,2.3604236907809586
2800,14.12,2.4383601046605072
2866,14.22,2.526974475533934
2900,14.28,2.5380307326744482
3000,14.42,2.661503334583671
3001,14.410000000000007,2.661503334583671
3100,14.78,2.602229813064174
3144,14.819999999999984,2.704144966528237
3200,14.9,2.751363298439521
3292,14.840000000000005,2.915887514977215
3300,14.88,2.895790047638123
