n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,0.9699999999999993,6.661338147750939e-16
4,0.9600000000000007,7.771561172376096e-16
5,0.9500000000000006,6.661338147750939e-16
6,0.9399999999999996,3.3306690738754696e-16
7,0.9299999999999998,1.1102230246251565e-16
8,0.9200000000000012,1.1102230246251565e-15
9,0.929999999999999,0.13999999999999999
10,0.9199999999999992,0.13999999999999999
11,0.9300000000000004,0.19595917942265426
12,0.9400000000000006,0.23748684174075826
13,0.9699999999999993,0.29999999999999993
14,0.9599999999999995,0.2999999999999999
15,0.9500000000000008,0.2999999999999999
16,0.9400000000000012,0.3000000000000002
17,0.9299999999999988,0.30000000000000004
18,0.9800000000000001,0.36660605559646703
19,1.0100000000000007,0.39999999999999986
20,1.0199999999999991,0.4142463035441598
21,1.0499999999999994,0.438634243989226
22,1.0600000000000007,0.4489988864128729
23,1.0700000000000012,0.4582575694955838
24,1.0999999999999994,0.4737087712930803
25,1.09,0.4737087712930805
26,1.0800000000000005,0.4737087712930805
28,1.199999999999999,0.499599839871872
29,1.2500000000000007,0.49839743177508433
30,1.3000000000000014,0.4898979485566356
32,1.3,0.4853864439804638
33,1.2900000000000011,0.4853864439804639
35,1.2899999999999991,0.48000000000000004
36,1.3200000000000003,0.4664761515876242
38,1.4399999999999997,0.38418745424597084
40,1.46,0.3469870314579493
42,1.519999999999999,0.23748684174075826
44,1.5400000000000011,0.13999999999999999
46,1.5200000000000005,0.13999999999999999
48,1.5200000000000005,4.440892098500626e-16
51,1.4899999999999998,2.220446049250313e-16
53,1.469999999999999,8.881784197001252e-16
56,1.4799999999999989,0.19595917942265423
58,1.460000000000001,0.19595917942265415
61,1.4300000000000004,0.1959591794226543
64,1.3999999999999997,0.19595917942265417
67,1.3899999999999988,0.23748684174075838
70,1.3999999999999988,0.3
74,1.3799999999999997,0.3249615361854384
77,1.4099999999999993,0.38418745424597106
81,1.4699999999999989,0.44899888641287306
85,1.5700000000000003,0.49355850717012273
89,1.5699999999999996,0.49839743177508444
93,1.6099999999999985,0.49839743177508455
97,1.6100000000000008,0.49355850717012273
100,1.72,0.44899888641287294
102,1.72,0.4386342439892261
107,1.7300000000000018,0.4472135954999578
112,1.7399999999999993,0.40049968789001583
117,1.7099999999999989,0.38157568056677815
123,1.73,0.2799999999999999
128,1.739999999999999,0.13999999999999996
135,1.6900000000000006,0.19595917942265423
141,1.630000000000002,0.1959591794226541
148,1.6000000000000003,0.27129319932501084
155,1.5500000000000014,0.3000000000000001
162,1.5,0.32496153618543855
170,1.4999999999999987,0.39999999999999986
178,1.479999999999999,0.438634243989226
186,1.5600000000000003,0.4935585071701226
195,1.6899999999999986,0.48000000000000004
200,1.7,0.45825756949558394
204,1.7199999999999989,0.42708313008125254
214,1.7599999999999998,0.30000000000000004
224,1.7200000000000002,0.1959591794226542
235,1.6500000000000006,6.661338147750939e-16
246,1.6000000000000005,0.23748684174075832
258,1.6000000000000012,0.38418745424597106
270,1.5799999999999985,0.44899888641287267
283,1.7900000000000014,0.48538644398046393
296,1.8000000000000016,0.47159304490206366
300,1.84,0.417612260356422
310,1.9000000000000012,0.282842712474619
325,1.83,0.2712931993250107
340,1.6999999999999995,0.2999999999999999
357,1.7100000000000017,0.44899888641287294
373,1.77,0.5
391,1.8700000000000023,0.46000000000000013
400,1.92,0.33704599092705456
410,1.920000000000001,0.24413111231467405
429,1.8099999999999985,0.3000000000000001
450,1.64,0.34698703145794935
471,1.7100000000000009,0.49355850717012284
493,1.8499999999999983,0.41424630354415964
500,1.9,0.3
517,1.8499999999999985,0.14
541,1.650000000000002,0.23748684174075835
567,1.6299999999999988,0.45825756949558416
594,1.8400000000000012,0.4142463035441594
600,1.86,0.34698703145794946
622,1.780000000000001,0.282842712474619
651,1.67,0.384187454245971
682,1.9400000000000017,0.42708313008125237
700,1.92,0.2712931993250109
714,1.8599999999999997,0.2
748,1.6599999999999975,0.3469870314579497
784,1.9399999999999977,0.4142463035441595
800,1.96,0.19595917942265428
821,1.8699999999999972,0.27129319932501084
860,1.800000000000001,0.4898979485566355
900,1.96,0.27999999999999997
901,1.969999999999999,0.24413111231467405
943,1.6499999999999988,0.27129319932501067
988,1.88,0.4715930449020637
1000,1.9,0.3605551275463988
1035,1.750000000000001,0.2999999999999998
1084,1.8799999999999981,0.448998886412873
1100,1.96,0.19595917942265428
1135,1.750000000000001,0.29999999999999977
1189,1.8499999999999994,0.4386342439892261
1200,1.92,0.2712931993250107
1245,1.6699999999999986,0.32496153618543827
1300,2.0,0.282842712474619
1304,1.9800000000000033,0.24413111231467385
1366,1.780000000000002,0.49638694583963416
1400,1.82,0.3841874542459709
1431,1.729999999999998,0.19595917942265412
1499,1.9500000000000008,0.3104834939252004
1500,1.94,0.31048349392520047
1570,1.7599999999999987,0.4983974317750847
1600,1.92,0.33704599092705456
1644,1.800000000000001,0.47159304490206366
1700,1.92,0.3370459909270545
1722,1.8000000000000012,0.13999999999999987
1800,1.96,0.19595917942265434
1804,1.9400000000000035,0.13999999999999999
1889,1.9099999999999995,0.4000000000000001
1900,1.94,0.2374868417407584
1979,1.9100000000000028,0.4582575694955838
2000,1.94,0.3104834939252003
2072,1.8800000000000012,0.48989794855663565
2100,1.94,0.2374868417407584
2171,1.8699999999999972,0.49355850717012245
2200,1.94,0.2374868417407584
2273,1.6499999999999975,0.4853864439804641
2300,1.86,0.3469870314579494
2381,1.7899999999999991,0.4898979485566358
2400,1.9,0.3605551275463988
