n,mean_gap,std_gap
1,0.9900000000000003,3.3306690738754696e-16
2,0.9799999999999991,8.881784197001252e-16
3,0.9699999999999993,6.661338147750939e-16
4,0.9600000000000007,7.771561172376096e-16
5,0.9900000000000007,0.19595917942265423
6,1.0199999999999994,0.2712931993250105
7,1.1099999999999999,0.38418745424597095
8,1.1400000000000012,0.4600000000000002
9,1.2099999999999982,0.4999999999999995
10,1.239999999999999,0.5141984052872973
11,1.2900000000000003,0.529150262212918
12,1.3400000000000007,0.537028863283902
13,1.3299999999999992,0.5370288632839019
14,1.3999999999999997,0.537028863283902
15,1.47,0.5249761899362677
16,1.560000000000002,0.5306599664568639
17,1.6699999999999988,0.4630334761116093
18,1.6999999999999984,0.5153639490690048
19,1.730000000000001,0.5230678732248807
20,1.7999999999999983,0.6
21,1.8300000000000014,0.5642694391866353
22,1.9000000000000008,0.5878775382679626
23,1.9299999999999997,0.5782732917920387
24,1.9600000000000015,0.6324555320336757
25,1.95,0.6324555320336757
26,1.9599999999999986,0.641560597293818
28,2.039999999999999,0.6144916598294885
29,2.049999999999998,0.5868560300448483
30,2.080000000000002,0.596322060635023
32,2.180000000000003,0.6082762530298221
33,2.1700000000000013,0.6082762530298219
35,2.230000000000002,0.6029925372672532
36,2.24,0.6324555320336758
38,2.2600000000000016,0.6560487786742688
40,2.279999999999998,0.6462197768561406
42,2.3399999999999985,0.6799999999999999
44,2.3400000000000016,0.6720119046564581
46,2.4600000000000026,0.6584831053261732
48,2.4799999999999986,0.6311893535223799
51,2.4899999999999984,0.6000000000000001
53,2.5099999999999993,0.5986651818838306
56,2.5199999999999987,0.6273754856543249
58,2.580000000000001,0.6118823416311343
61,2.65,0.6264183905346329
64,2.66,0.6403124237432848
67,2.669999999999999,0.6200000000000001
70,2.739999999999999,0.6374950980203692
74,2.8400000000000007,0.7507329751649382
77,2.9299999999999993,0.7
81,2.989999999999999,0.6928203230275506
85,3.070000000000003,0.6584831053261733
89,3.090000000000002,0.6477653896280658
93,3.189999999999996,0.5878775382679626
97,3.2300000000000004,0.6633249580710802
100,3.22,0.6720119046564579
102,3.219999999999999,0.68
107,3.270000000000004,0.5868560300448483
112,3.3199999999999976,0.637495098020369
117,3.3900000000000023,0.7255342858886817
123,3.5100000000000016,0.7696752561957542
128,3.5399999999999996,0.909725233243533
135,3.6500000000000035,0.9797958971132714
141,3.7700000000000027,0.9097252332435332
148,3.960000000000002,0.9830564581955604
155,3.929999999999998,0.9846826900072934
162,3.9799999999999978,0.9591663046625443
170,4.120000000000003,0.9526804291051639
178,4.22,1.0
186,4.379999999999995,0.9911609354691095
195,4.430000000000003,1.0371113729971337
200,4.52,0.9846826900072938
204,4.540000000000002,0.9610411021387172
214,4.600000000000006,0.975909831900468
224,4.699999999999997,0.9467840302835697
235,4.7100000000000035,1.0470912090166744
246,4.759999999999998,0.9856977224281287
258,4.8399999999999945,0.9610411021387167
270,4.900000000000005,0.9380831519646862
283,4.969999999999995,0.9380831519646862
296,5.139999999999998,0.8544003745317525
300,5.2,0.8717797887081347
310,5.280000000000004,0.845931439302264
325,5.31,0.7787168933572716
340,5.359999999999998,0.8380930735902784
357,5.390000000000004,0.8475848040166832
373,5.5100000000000025,0.9068627239003707
391,5.590000000000001,1.02469507659596
400,5.64,1.0537551897855595
410,5.740000000000001,1.1199999999999999
429,5.75,1.112834219459485
450,5.9,1.0392304845413265
471,6.110000000000001,0.9937806599043875
493,6.1299999999999955,1.066020637698914
500,6.12,1.0888526071052957
517,6.230000000000002,1.1832159566199234
541,6.249999999999997,1.1594826432508594
567,6.350000000000001,1.2408061895396878
594,6.520000000000001,1.135077089893017
600,6.64,1.0910545357588686
622,6.859999999999996,1.230284519938376
651,7.070000000000005,1.2820296408429879
682,7.180000000000004,1.216552506059644
700,7.22,1.2213107712617621
714,7.260000000000009,1.1999999999999995
748,7.739999999999996,1.2048236385463227
784,7.920000000000008,1.1235657524150509
800,7.98,1.086093918590837
821,8.090000000000003,1.2369316876852983
860,8.379999999999994,1.240806189539688
900,8.54,1.2200000000000006
901,8.530000000000006,1.2200000000000002
943,8.589999999999995,1.3340164916521835
988,8.720000000000004,1.4
1000,8.86,1.53635933296869
1035,8.989999999999991,1.6076069171286869
1084,9.12000000000001,1.6965848048358794
1100,9.12,1.6928083175599062
1135,9.329999999999991,1.7599999999999998
1189,9.350000000000009,1.8391302292116245
1200,9.46,1.7573844200970945
1245,9.470000000000008,1.7645396000090219
1300,9.78,1.616044553841261
1304,9.799999999999994,1.6656530250925612
1366,9.93999999999999,1.8547236990991411
1400,10.06,1.8591395859375381
1431,9.989999999999998,1.8027756377319946
1499,10.289999999999996,1.8225257199831228
1500,10.3,1.7804493814764857
1570,10.540000000000006,1.9345283662949995
1600,10.68,1.8594622878671137
1644,10.859999999999998,1.9209372712298545
1700,10.98,1.9543796969882798
1722,11.059999999999986,1.918749592833833
1800,11.42,1.7898603297464302
1804,11.379999999999997,1.7898603297464297
1889,11.770000000000008,2.074704798278541
1900,11.78,2.022770377477384
1979,11.869999999999997,1.9960961900670013
2000,11.94,1.9739300899474637
2072,12.079999999999986,1.8547236990991405
2100,12.26,1.8634376834227646
2171,12.47,2.056112837370556
2200,12.62,2.2440142602042434
2273,12.78999999999999,2.2824548188299367
2300,12.64,2.3044305153334532
2381,12.890000000000011,2.3937418407171642
2400,13.08,2.3986662960903917
2494,13.359999999999989,2.4103941586387903
2500,13.42,2.4090662091358133
2600,13.8,2.3832750575625976
2612,13.799999999999997,2.3137847782367316
2700,14.18,2.5273701747072983
2736,14.379999999999988,2.644314656012026
2800,14.3,2.886173937932362
2866,14.3,2.8841636569376576
2900,14.34,2.8327371921870896
3000,14.46,2.765574081452167
3001,14.450000000000006,2.765574081452169
3100,13.5,2.7586228448267445
3144,13.07999999999999,2.765791026090005
3200,12.52,2.7657910260900045
3292,11.639999999999995,2.765212469232699
3300,11.56,2.7652124692326994
